security_id,asset_class,currency,price,market_value,duration_years
SEC0001364,Corporate Bond,GBP,2123.78,355829014.69,0.98
SEC0001365,ETF,GBP,1143.43,474792193.87,6.51
SEC0001366,Equity,EUR,7871.99,171510728.92,6.08
SEC0001367,Money Market,EUR,6157.67,311131224.08,8.17
SEC0001368,ETF,INR,9333.75,493713211.37,4.68
SEC0001369,Government Bond,EUR,8645.52,212125777.35,7.79
SEC0001370,Equity,EUR,1274.63,383456180.32,3.6
SEC0001371,Equity,GBP,5755.78,371230825.35,0.31
SEC0001372,Corporate Bond,EUR,8248.36,90134358.55,4.22
SEC0001373,Equity,GBP,5249.16,466713484.31,12.66
SEC0001374,Government Bond,INR,2560.17,135741184.7,12.49
SEC0001375,ETF,EUR,8357.53,244570483.39,11.96
SEC0001376,Corporate Bond,EUR,1592.53,315701020.77,12.25
SEC0001377,ETF,GBP,1562.93,176158274.17,6.21
SEC0001378,Government Bond,EUR,8283.09,179998683.23,13.87
SEC0001379,Equity,USD,9326.95,202500502.96,12.94
SEC0001380,Government Bond,GBP,8771.99,219683420.32,1.01
SEC0001381,Money Market,INR,2304.25,129290537.98,9.74
SEC0001382,Government Bond,INR,5698.6,290334347.1,9.52
SEC0001383,Corporate Bond,INR,1052.52,196105622.11,4.05
SEC0001384,Corporate Bond,GBP,4274.61,498058056.97,0.27
SEC0001385,Corporate Bond,INR,7145.76,401977565.01,6.34
SEC0001386,Equity,EUR,7166.92,304596494.06,0.96
SEC0001387,Money Market,GBP,903.31,76664005.69,11.9
SEC0001388,Corporate Bond,EUR,5779.93,263667945.14,2.33
SEC0001389,Government Bond,INR,960.06,370355446.43,14.19
SEC0001390,Government Bond,EUR,1223.29,94977130.26,8.07
SEC0001391,Corporate Bond,EUR,4298.19,266514330.17,2.95
SEC0001392,Money Market,GBP,387.07,385532990.66,4.96
SEC0001393,Equity,GBP,1024.22,217048997.56,12.85
SEC0001394,Government Bond,INR,7733.98,347777065.39,6.95
SEC0001395,Government Bond,USD,1385.68,215516351.11,2.01
SEC0001396,Equity,INR,312.46,257358108.55,13.51
SEC0001397,Equity,USD,8672.51,275711338.01,10.57
SEC0001398,Corporate Bond,GBP,594.7,21512914.58,3.21
SEC0001399,Equity,EUR,6448.22,448760328.17,12.49
SEC0001400,Corporate Bond,EUR,4972.53,240809357.63,13.4
SEC0001401,ETF,EUR,7469.76,153297090.71,4.75
SEC0001402,Equity,INR,7732.16,448420282.75,4.42
SEC0001403,Corporate Bond,GBP,6264.87,459927593.64,8.49
SEC0001404,ETF,EUR,2260.4,429256782.23,6.97
SEC0001405,Money Market,USD,8159.81,92281897.95,11.39
SEC0001406,Corporate Bond,USD,7788.82,122369732.03,3.44
SEC0001407,ETF,INR,28.83,277562463.91,4.4
SEC0001408,Money Market,USD,8128.47,151621161.6,13.01
SEC0001409,ETF,USD,6555.2,306492137.2,4.02
SEC0001410,Money Market,INR,2823.33,475442120.14,10.93
SEC0001411,Government Bond,INR,5560.91,358618009.44,5.75
SEC0001412,Government Bond,GBP,4224.47,346911583.1,5.2
SEC0001413,Government Bond,USD,1480.65,117472468.78,3.36
SEC0001414,Corporate Bond,INR,2710.28,417499824.06,12.66
SEC0001415,Equity,GBP,6600.06,234868916.75,9.76
SEC0001416,Money Market,USD,2042.29,474224773.04,2.32
SEC0001417,Corporate Bond,EUR,9058.22,29481981.18,11.4
SEC0001418,Money Market,INR,2254.88,43541221.55,6.33
SEC0001419,Government Bond,USD,3527.75,426379537.3,7.63
SEC0001420,Corporate Bond,INR,5504.12,441002561.64,7.06
SEC0001421,Money Market,USD,7749.78,298609558.51,7.95
SEC0001422,Government Bond,EUR,9166.32,146109506.32,1.76
SEC0001423,Government Bond,GBP,9469.44,373362852.92,5.67
SEC0001424,Money Market,EUR,3027.35,1626467.69,8.34
SEC0001425,Money Market,INR,8786.19,39911217.73,13.85
SEC0001426,ETF,INR,4065.8,363735693.75,0.4
SEC0001427,ETF,INR,7807.49,405118256.62,9.99
SEC0001428,ETF,EUR,7331.98,68019104.16,7.01
SEC0001429,Government Bond,USD,4390.91,300300154.47,1.8
SEC0001430,Corporate Bond,GBP,1107.23,119234615.49,13.07
SEC0001431,Equity,USD,9239.68,86429333.61,14.84
SEC0001432,Money Market,INR,8630.37,194742329.85,14.16
SEC0001433,Corporate Bond,EUR,7219.45,384007703.19,8.75
SEC0001434,Money Market,EUR,5803.13,294176053.5,13.17
SEC0001435,Government Bond,USD,1446.64,263091291.64,12.49
SEC0001436,Money Market,EUR,4541.54,198184152.59,2.04
SEC0001437,Equity,INR,6793.54,237505966.6,10.81
SEC0001438,Equity,INR,6063.93,300907234.8,0.8
SEC0001439,ETF,EUR,8461.55,391970870.06,11.45
SEC0001440,Corporate Bond,INR,8641.03,89384243.32,8.76
SEC0001441,Equity,USD,4092.31,385887750.23,13.24
SEC0001442,Government Bond,INR,730.4,446714638.23,4.93
SEC0001443,ETF,INR,9416.34,331026228.94,4.09
SEC0001444,Money Market,GBP,3312.13,226199695.7,1.03
SEC0001445,Government Bond,EUR,8977.83,446729358.07,0.61
SEC0001446,Money Market,USD,5605.39,116811205.25,9.49
SEC0001447,Money Market,INR,6472.22,119749559.36,0.82
SEC0001448,Government Bond,INR,5977.92,316099894.42,12.41
SEC0001449,Government Bond,GBP,3413.71,58328243.33,0.79
SEC0001450,Corporate Bond,INR,2151.61,51125183.97,12.43
SEC0001451,Money Market,GBP,7687.13,405243719.61,13.84
SEC0001452,Money Market,GBP,3460.76,220524833.79,13.03
SEC0001453,Corporate Bond,INR,4055.7,348041468.46,4.81
SEC0001454,Government Bond,GBP,8883.72,135658619.38,13.36
SEC0001455,Corporate Bond,INR,5532.66,487769352.17,1.03
SEC0001456,Money Market,USD,4284.09,497612548.61,3.41
SEC0001457,ETF,GBP,9473.45,495496490.44,8.96
SEC0001458,ETF,EUR,6465.75,274987352.1,4.21
SEC0001459,Corporate Bond,GBP,8477.02,121475438.49,1.68
SEC0001460,Corporate Bond,GBP,8236.26,71339383.0,5.71
SEC0001461,Government Bond,EUR,2592.15,482112791.34,2.77
SEC0001462,Corporate Bond,EUR,4411.77,299814138.88,1.99
SEC0001463,Money Market,EUR,7366.45,409101916.81,1.75
SEC0001464,Money Market,USD,1673.31,26416411.3,10.01
SEC0001465,Equity,EUR,8052.88,159901982.12,8.41
SEC0001466,Government Bond,GBP,1035.38,129353060.47,6.2
SEC0001467,Government Bond,USD,4267.42,126925821.52,12.38
SEC0001468,Money Market,EUR,3862.01,1480671.14,11.97
SEC0001469,Corporate Bond,USD,6619.52,833727.62,2.64
SEC0001470,Government Bond,USD,207.91,90253422.82,0.9
SEC0001471,Corporate Bond,GBP,3341.87,214626731.42,6.06
SEC0001472,Government Bond,USD,6712.05,482739257.95,12.77
SEC0001473,Money Market,USD,8706.83,421374121.79,0.04
SEC0001474,ETF,EUR,1709.78,461183383.52,2.43
SEC0001475,Government Bond,EUR,2709.71,281948425.47,0.63
SEC0001476,ETF,GBP,1669.29,283626123.62,10.22
SEC0001477,Money Market,EUR,5768.55,101790116.28,1.59
SEC0001478,ETF,EUR,2094.59,407944634.57,9.92
SEC0001479,Equity,GBP,5775.81,208665420.27,8.98
SEC0001480,Government Bond,INR,9058.37,78424256.27,14.23
SEC0001481,Government Bond,EUR,3477.85,99392176.09,11.96
SEC0001482,Equity,EUR,6869.16,461555815.72,10.79
SEC0001483,ETF,EUR,1978.5,409600006.42,2.87
SEC0001484,Equity,GBP,1777.62,52780597.53,9.37
SEC0001485,Equity,INR,3717.4,302019154.98,13.92
SEC0001486,ETF,INR,925.69,205561677.07,5.23
SEC0001487,Equity,GBP,1031.6,47314688.48,1.04
SEC0001488,Corporate Bond,INR,441.29,8130924.23,7.62
SEC0001489,Equity,INR,3550.0,281270670.79,11.85
SEC0001490,Equity,USD,4240.68,404300081.05,5.86
SEC0001491,ETF,GBP,9504.65,325640020.58,6.36
SEC0001492,ETF,INR,1645.72,331293271.82,5.93
SEC0001493,Corporate Bond,INR,9660.32,77991299.4,0.76
SEC0001494,Government Bond,INR,2872.14,72770344.09,11.95
SEC0001495,Corporate Bond,GBP,2373.03,479217830.98,4.06
SEC0001496,Money Market,USD,2804.95,21771216.72,3.48
SEC0001497,Government Bond,INR,4557.46,233891289.83,14.24
SEC0001498,Government Bond,USD,9865.68,154635765.08,10.19
SEC0001499,Equity,USD,8338.02,283763858.85,1.79
SEC0001500,ETF,GBP,6919.45,191949676.58,3.13
SEC0001501,ETF,USD,8680.5,144162699.26,5.39
SEC0001502,Government Bond,EUR,6012.47,133352691.57,14.61
SEC0001503,Money Market,INR,7295.45,271230745.84,7.62
SEC0001504,Government Bond,EUR,8509.21,151096608.76,8.53
SEC0001505,Money Market,INR,8575.8,128726879.03,2.86
SEC0001506,Money Market,USD,6531.09,447479314.54,5.02
SEC0001507,Equity,EUR,1650.39,456578635.96,12.97
SEC0001508,Corporate Bond,GBP,6439.31,434362539.6,14.23
SEC0001509,ETF,INR,3527.75,217466249.13,8.68
SEC0001510,ETF,INR,7422.7,319009432.72,12.75
SEC0001511,Money Market,EUR,3974.55,217729885.36,3.81
SEC0001512,Equity,USD,5748.03,148656180.55,12.71
SEC0001513,Government Bond,INR,5565.54,235676647.66,9.79
SEC0001514,Equity,USD,3510.75,53856088.42,1.6
SEC0001515,ETF,EUR,3130.13,441927137.03,4.03
SEC0001516,Government Bond,GBP,6122.75,143619881.26,2.76
SEC0001517,Government Bond,GBP,6018.58,373195235.93,13.98
SEC0001518,Equity,EUR,2130.65,156716588.34,5.19
SEC0001519,Money Market,USD,8247.0,107619310.35,10.74
SEC0001520,Government Bond,EUR,8386.99,428283942.24,4.42
SEC0001521,Money Market,GBP,8331.16,348267350.21,8.76
SEC0001522,Equity,EUR,9886.35,20558359.4,2.87
SEC0001523,Corporate Bond,GBP,9321.2,330730155.21,12.9
SEC0001524,Government Bond,EUR,5399.22,237746928.87,11.54
SEC0001525,ETF,EUR,7080.45,449458689.91,9.38
SEC0001526,ETF,USD,7247.95,409771724.96,13.56
SEC0001527,Government Bond,USD,2656.62,321778758.34,1.04
SEC0001528,Corporate Bond,INR,3271.15,454140222.84,6.92
SEC0001529,Money Market,USD,8765.15,116189476.55,3.78
SEC0001530,Government Bond,EUR,2690.46,425375102.45,8.28
SEC0001531,Government Bond,USD,7081.82,296906547.33,12.2
SEC0001532,Corporate Bond,EUR,148.92,13440245.73,1.47
SEC0001533,Government Bond,USD,5425.45,393393291.88,7.4
SEC0001534,Corporate Bond,INR,5734.22,65793334.15,14.75
SEC0001535,Money Market,EUR,6703.35,469016012.88,13.41
SEC0001536,Equity,EUR,1279.87,290413456.54,13.01
SEC0001537,Corporate Bond,INR,8265.8,337605103.38,0.1
SEC0001538,Government Bond,GBP,4462.44,140429385.42,7.33
SEC0001539,Equity,GBP,2550.39,471020554.32,1.9
SEC0001540,ETF,INR,917.06,160356658.0,7.08
SEC0001541,Government Bond,EUR,2787.87,409636988.77,13.11
SEC0001542,Money Market,USD,6454.27,383259210.91,8.93
SEC0001543,ETF,INR,351.77,168975832.74,9.69
SEC0001544,Equity,INR,1750.72,375758730.79,11.68
SEC0001545,Equity,GBP,6947.41,431088331.0,0.14
SEC0001546,Government Bond,EUR,4789.76,311612678.75,6.5
SEC0001547,Equity,USD,3430.77,318394567.45,0.05
SEC0001548,Money Market,GBP,8218.57,251364668.25,5.26
SEC0001549,ETF,EUR,4607.82,22488298.7,1.63
SEC0001550,Money Market,USD,2827.82,213644456.38,0.35
SEC0001551,Money Market,EUR,5594.86,181158248.11,6.64
SEC0001552,Corporate Bond,EUR,5862.53,251124858.0,1.53
SEC0001553,Equity,USD,8562.86,15034234.23,9.1
SEC0001554,Government Bond,EUR,3031.59,23370771.31,14.72
SEC0001555,Corporate Bond,USD,9609.36,419164855.39,8.56
SEC0001556,ETF,INR,9091.53,135454054.25,9.54
SEC0001557,Equity,USD,7138.13,318389063.13,7.57
SEC0001558,Money Market,USD,2778.47,294772453.02,14.48
SEC0001559,Corporate Bond,INR,8168.35,211221024.12,10.99
SEC0001560,Government Bond,USD,5118.49,150765216.89,5.34
SEC0001561,Corporate Bond,USD,2829.3,227281239.85,11.08
SEC0001562,Corporate Bond,EUR,8232.39,158652849.96,1.16
SEC0001563,Government Bond,GBP,4719.94,308984101.94,12.88
SEC0001564,Government Bond,INR,9881.84,99818838.55,14.25
SEC0001565,Equity,USD,9722.62,367468190.53,14.52
SEC0001566,Corporate Bond,GBP,9919.32,421408202.55,7.28
SEC0001567,Corporate Bond,USD,9014.85,99915055.66,1.24
SEC0001568,ETF,INR,3389.25,44704284.8,1.56
SEC0001569,Government Bond,INR,2227.37,402731801.42,2.56
SEC0001570,Equity,EUR,1987.49,18027856.0,7.26
SEC0001571,Money Market,INR,1559.2,245346509.72,10.5
SEC0001572,Government Bond,INR,501.94,399076642.68,11.5
SEC0001573,Government Bond,INR,7393.17,244189635.4,3.08
SEC0001574,Corporate Bond,EUR,5647.76,162201078.19,13.98
SEC0001575,Corporate Bond,GBP,1348.3,283977552.35,7.14
SEC0001576,Money Market,GBP,7913.78,243190707.43,10.89
SEC0001577,Money Market,EUR,1572.42,482418740.36,7.17
SEC0001578,Equity,EUR,7118.39,12447289.93,3.65
SEC0001579,Government Bond,USD,792.13,64826267.24,6.83
SEC0001580,Money Market,INR,8599.61,497951481.75,8.45
SEC0001581,Money Market,EUR,7516.26,338266566.53,6.54
SEC0001582,ETF,INR,7330.09,282170012.77,12.75
SEC0001583,Equity,GBP,2941.66,241140670.9,7.48
SEC0001584,Corporate Bond,GBP,344.0,224259326.63,14.82
SEC0001585,Corporate Bond,INR,4965.51,173049070.06,12.39
SEC0001586,Government Bond,GBP,5342.11,189541243.47,7.69
SEC0001587,Corporate Bond,EUR,9734.31,373305099.55,2.38
SEC0001588,Government Bond,GBP,5547.15,226902381.23,5.22
SEC0001589,Corporate Bond,INR,2101.16,127711348.15,14.91
SEC0001590,Corporate Bond,INR,8102.3,201285717.42,13.17
SEC0001591,Equity,INR,1034.38,175563959.55,2.9
SEC0001592,Equity,USD,3683.84,480437825.63,6.16
SEC0001593,ETF,EUR,8304.94,272650611.44,13.91
SEC0001594,Equity,INR,3627.09,129804755.46,11.21
SEC0001595,ETF,GBP,7102.43,113602535.52,12.94
SEC0001596,Money Market,GBP,9129.86,358677251.0,4.53
SEC0001597,Equity,EUR,5178.66,117484666.73,8.5
SEC0001598,ETF,USD,6482.64,210186149.25,13.4
SEC0001599,Money Market,EUR,8555.73,362716005.96,5.08
SEC0001600,Corporate Bond,INR,9487.42,401524384.38,13.74
SEC0001601,Money Market,USD,2577.12,38492365.43,14.84
SEC0001602,ETF,INR,4658.01,484335289.73,9.22
SEC0001603,Equity,GBP,4405.48,468941217.53,5.69
SEC0001604,Corporate Bond,INR,6235.92,36826538.7,14.13
SEC0001605,ETF,GBP,5364.99,230981315.08,1.81
SEC0001606,Equity,INR,6471.07,247572727.99,10.86
SEC0001607,ETF,USD,239.33,115678001.22,10.14
SEC0001608,Money Market,EUR,8919.67,240315502.12,1.07
SEC0001609,Government Bond,INR,4897.43,321787281.79,5.19
SEC0001610,Corporate Bond,USD,4128.26,74745176.65,1.7
SEC0001611,Corporate Bond,GBP,3856.41,197708571.28,4.71
SEC0001612,Equity,INR,793.93,361821006.11,9.96
SEC0001613,Money Market,USD,8318.21,88229558.15,12.56
SEC0001614,Money Market,GBP,748.78,72124305.89,2.28
SEC0001615,Corporate Bond,EUR,3242.24,454695730.5,0.95
SEC0001616,Money Market,USD,4906.99,357025511.95,8.88
SEC0001617,Money Market,INR,8219.88,21958879.56,8.48
SEC0001618,Government Bond,GBP,8567.15,164156318.24,14.88
SEC0001619,Money Market,USD,5897.33,435499237.21,11.8
SEC0001620,Corporate Bond,EUR,892.31,229087763.6,11.45
SEC0001621,Government Bond,INR,1629.79,426317609.47,12.72
SEC0001622,Equity,GBP,3112.28,379774195.29,9.74
SEC0001623,Corporate Bond,EUR,7751.0,340419159.96,8.26
SEC0001624,Equity,INR,3171.16,110152210.02,6.93
SEC0001625,Money Market,EUR,3494.49,430638692.66,2.02
SEC0001626,ETF,INR,7884.8,405288728.29,8.23
SEC0001627,Money Market,EUR,4151.99,239912181.63,13.67
SEC0001628,Money Market,USD,7332.3,128398956.08,6.95
SEC0001629,ETF,INR,8470.31,434630391.05,12.55
SEC0001630,Equity,EUR,7722.92,281616196.0,8.26
SEC0001631,Equity,GBP,333.89,491021843.67,8.48
SEC0001632,Government Bond,GBP,5986.55,50815789.04,3.97
SEC0001633,ETF,INR,1030.36,269595140.73,7.96
SEC0001634,Government Bond,INR,6938.15,353270559.56,0.7
SEC0001635,Corporate Bond,USD,3364.63,448682804.37,5.54
SEC0001636,Equity,USD,2007.62,317232685.46,8.82
SEC0001637,Equity,INR,9196.22,340337611.64,10.66
SEC0001638,Corporate Bond,INR,4498.92,348412731.85,13.19
SEC0001639,Money Market,EUR,1122.33,477801802.59,13.3
SEC0001640,Money Market,EUR,7882.94,346045919.01,11.88
SEC0001641,ETF,INR,6426.62,165073862.52,10.75
SEC0001642,Government Bond,INR,1018.33,243428013.26,3.44
SEC0001643,Money Market,GBP,24.85,258841191.87,14.89
SEC0001644,Corporate Bond,EUR,5111.88,409527915.37,4.09
SEC0001645,Corporate Bond,INR,9301.17,120532540.38,1.73
SEC0001646,Corporate Bond,GBP,8058.01,328160813.33,4.66
SEC0001647,Money Market,INR,6578.38,13744670.61,1.29
SEC0001648,Money Market,GBP,4559.59,269241750.54,4.56
SEC0001649,Equity,INR,2503.14,106314164.43,2.76
SEC0001650,Corporate Bond,USD,2118.23,452868269.41,10.89
SEC0001651,Corporate Bond,INR,7223.88,146497992.2,13.08
SEC0001652,Government Bond,GBP,538.47,160825132.49,11.5
SEC0001653,ETF,GBP,6843.7,465460034.42,8.47
SEC0001654,Money Market,EUR,5424.35,307012270.86,4.93
SEC0001655,Government Bond,GBP,917.37,396966941.41,4.06
SEC0001656,Money Market,INR,3921.2,404674554.24,11.22
SEC0001657,Money Market,USD,7136.58,260036909.97,10.37
SEC0001658,ETF,INR,6508.19,124664244.38,8.33
SEC0001659,Corporate Bond,USD,9013.32,473076830.29,0.23
SEC0001660,ETF,EUR,2545.8,377357374.14,11.02
SEC0001661,Equity,INR,566.84,349604223.51,13.66
SEC0001662,Money Market,GBP,2075.64,426197482.87,11.78
SEC0001663,Government Bond,EUR,4500.25,279283759.44,4.62
SEC0001664,Government Bond,USD,1893.13,126805948.67,14.31
SEC0001665,Corporate Bond,GBP,5965.29,494524786.83,0.01
SEC0001666,ETF,GBP,8642.32,352544146.81,9.7
SEC0001667,Government Bond,GBP,209.06,337569179.76,0.66
SEC0001668,Equity,USD,5490.58,302871394.56,12.13
SEC0001669,Money Market,GBP,5078.21,152171093.56,9.8
SEC0001670,Corporate Bond,GBP,3944.92,184670161.69,12.03
SEC0001671,Government Bond,GBP,8727.1,46128084.5,4.0
SEC0001672,Money Market,GBP,6968.73,31207084.43,12.16
SEC0001673,Money Market,EUR,4254.15,471300217.06,9.82
SEC0001674,Equity,USD,9645.53,463653729.39,4.57
SEC0001675,ETF,GBP,2721.38,395652924.41,4.29
SEC0001676,Money Market,EUR,1061.12,356337474.06,6.02
SEC0001677,Government Bond,GBP,5642.96,324995112.97,8.32
SEC0001678,Government Bond,GBP,4248.09,371314498.43,9.33
SEC0001679,Government Bond,INR,4035.49,420170697.63,0.3
SEC0001680,Government Bond,INR,4515.52,43138576.32,13.9
SEC0001681,Corporate Bond,EUR,3851.32,68524400.71,4.19
SEC0001682,Government Bond,USD,3091.13,232073978.69,3.67
SEC0001683,Equity,USD,255.91,314658351.34,11.6
SEC0001684,Corporate Bond,USD,9379.67,251136506.57,2.42
SEC0001685,Equity,INR,2939.77,312169006.74,9.64
SEC0001686,Corporate Bond,EUR,8954.41,393721869.85,2.23
SEC0001687,Corporate Bond,INR,6414.93,435206199.71,12.0
SEC0001688,Government Bond,GBP,7013.5,194463626.67,2.2
SEC0001689,Money Market,EUR,9870.1,249188777.08,13.99
SEC0001690,ETF,INR,6708.14,482439786.64,8.99
SEC0001691,Government Bond,EUR,2872.0,17597210.72,1.95
SEC0001692,Equity,INR,4641.52,498614078.23,1.58
SEC0001693,ETF,GBP,5302.04,247496016.1,11.65
SEC0001694,ETF,USD,7064.78,65735751.21,3.55
SEC0001695,ETF,EUR,3316.48,83097848.52,2.76
SEC0001696,Corporate Bond,USD,4003.01,175987458.09,1.39
SEC0001697,Money Market,USD,6239.0,50971162.89,6.35
SEC0001698,Corporate Bond,USD,5819.94,199500484.02,7.68
SEC0001699,Money Market,GBP,3039.04,333090632.9,12.66
SEC0001700,Government Bond,EUR,9107.18,481943981.36,1.03
SEC0001701,Money Market,INR,5083.48,69294939.01,12.26
SEC0001702,Government Bond,EUR,9001.06,92934165.58,2.51
SEC0001703,ETF,EUR,1545.95,353899356.69,8.9
SEC0001704,Money Market,GBP,5991.82,451367527.55,11.87
SEC0001705,Money Market,EUR,9225.15,217311063.21,14.46
SEC0001706,ETF,GBP,2809.1,198906603.38,6.05
SEC0001707,Government Bond,INR,3827.37,403720841.26,14.82
SEC0001708,ETF,INR,6662.01,376330055.29,13.8
SEC0001709,Corporate Bond,EUR,4413.57,271853818.54,10.52
SEC0001710,Corporate Bond,INR,4919.55,464800784.55,2.92
SEC0001711,ETF,INR,2182.48,149431958.89,6.98
SEC0001712,Money Market,GBP,2835.62,11228108.62,12.21
SEC0001713,ETF,INR,1217.55,484747636.4,5.46
SEC0001714,Money Market,GBP,3236.88,168447375.45,4.16
SEC0001715,Corporate Bond,GBP,1217.14,182353063.53,3.24
SEC0001716,ETF,USD,226.79,65988336.38,10.94
SEC0001717,ETF,EUR,3174.77,397292156.31,9.24
SEC0001718,Corporate Bond,EUR,4875.84,367412555.16,6.36
SEC0001719,Corporate Bond,INR,7534.95,386509643.36,6.43
SEC0001720,Equity,USD,4055.26,438528651.41,8.81
SEC0001721,Equity,GBP,6464.21,49974874.64,13.62
SEC0001722,Money Market,USD,7910.0,408944040.03,14.5
SEC0001723,Equity,EUR,6284.65,343363029.79,1.51
SEC0001724,ETF,EUR,9651.8,323574169.65,14.01
SEC0001725,Corporate Bond,EUR,2682.87,359221424.93,11.62
SEC0001726,Money Market,EUR,4523.57,52942043.98,8.37
SEC0001727,ETF,USD,2104.39,329394488.23,4.85
SEC0001728,Corporate Bond,EUR,9820.64,159782922.73,4.17
SEC0001729,Equity,GBP,9506.09,432424966.37,2.49
SEC0001730,Money Market,USD,6055.85,471936710.78,5.88
SEC0001731,Money Market,INR,8582.6,370790372.29,14.19
SEC0001732,Money Market,USD,2149.57,467085604.2,1.32
SEC0001733,ETF,EUR,8927.19,436377102.73,9.94
SEC0001734,ETF,EUR,146.25,115205514.19,7.39
SEC0001735,Government Bond,INR,8624.67,237580123.46,2.72
SEC0001736,Government Bond,INR,18.85,167154058.56,4.79
SEC0001737,Government Bond,INR,3680.0,171076516.13,11.91
SEC0001738,Equity,INR,5974.52,180997541.02,10.09
SEC0001739,Corporate Bond,EUR,4480.14,380014627.57,6.74
SEC0001740,Equity,USD,9980.87,131250895.17,14.24
SEC0001741,Corporate Bond,USD,5051.84,17390207.83,4.8
SEC0001742,ETF,GBP,2609.26,393222322.14,2.24
SEC0001743,Corporate Bond,INR,8517.26,270686836.77,11.26
SEC0001744,Corporate Bond,GBP,8124.42,125187108.28,12.32
SEC0001745,ETF,USD,1926.34,256203907.56,2.62
SEC0001746,Money Market,USD,1436.46,185267925.75,1.9
SEC0001747,ETF,INR,5205.39,397069163.67,5.01
SEC0001748,Corporate Bond,GBP,6033.53,203734758.72,2.86
SEC0001749,Government Bond,USD,6661.17,232098474.2,1.89
SEC0001750,Equity,EUR,1405.13,1725423.51,5.31
SEC0001751,Money Market,GBP,9873.04,361470222.49,10.41
SEC0001752,Money Market,INR,6857.99,23626342.18,7.1
SEC0001753,Corporate Bond,GBP,2870.18,144597851.63,2.8
SEC0001754,Government Bond,INR,3742.64,480288772.35,5.59
SEC0001755,ETF,EUR,4632.14,275500681.61,3.53
SEC0001756,Corporate Bond,GBP,7092.5,140277086.14,4.91
SEC0001757,Corporate Bond,INR,6519.51,22971278.45,13.9
SEC0001758,Corporate Bond,EUR,4768.77,195976627.61,0.04
SEC0001759,Equity,EUR,183.42,44846369.01,12.12
SEC0001760,Government Bond,USD,3939.07,74443115.35,2.22
SEC0001761,Money Market,GBP,4592.48,253466611.05,9.79
SEC0001762,Equity,GBP,3656.64,329357779.93,2.95
SEC0001763,Money Market,GBP,9814.86,169877793.63,4.81
SEC0001764,Corporate Bond,GBP,4179.28,213407488.42,5.11
SEC0001765,Corporate Bond,INR,3788.92,35991541.15,4.0
SEC0001766,ETF,USD,688.74,207715582.42,8.63
SEC0001767,Money Market,GBP,1421.86,83924011.27,2.97
SEC0001768,Corporate Bond,EUR,629.43,32297402.7,10.38
SEC0001769,ETF,USD,5656.76,240226102.53,7.28
SEC0001770,Money Market,GBP,6516.09,366060574.95,7.01
SEC0001771,Corporate Bond,GBP,271.33,389894288.43,1.22
SEC0001772,Money Market,GBP,2499.0,203539015.44,4.16
SEC0001773,Equity,USD,4420.11,242186302.88,7.53
SEC0001774,Government Bond,INR,7071.44,98630900.06,3.61
SEC0001775,Money Market,USD,8596.41,408855514.49,6.42
SEC0001776,ETF,GBP,6257.53,438034593.63,2.65
SEC0001777,Government Bond,GBP,8312.53,125017788.53,0.87
SEC0001778,Money Market,USD,4590.09,31389289.23,6.81
SEC0001779,Government Bond,INR,2935.03,276278000.5,0.18
SEC0001780,Equity,EUR,7816.13,348937988.48,1.46
SEC0001781,Equity,INR,4670.44,412663195.65,12.11
SEC0001782,Equity,USD,4392.68,14264768.94,11.05
SEC0001783,Corporate Bond,USD,2474.87,214739902.16,7.42
SEC0001784,Corporate Bond,USD,1539.16,126867089.42,12.33
SEC0001785,Equity,GBP,9920.99,207817253.1,4.13
SEC0001786,ETF,USD,2648.19,232270933.03,5.68
SEC0001787,ETF,USD,4535.63,468927717.43,12.76
SEC0001788,Corporate Bond,USD,9836.37,265251213.45,4.37
SEC0001789,Government Bond,INR,5526.13,64528470.9,9.24
SEC0001790,Equity,INR,1603.44,112004528.45,11.86
SEC0001791,Government Bond,EUR,2192.53,252341322.9,11.01
SEC0001792,ETF,EUR,1274.8,100306170.74,9.44
SEC0001793,Government Bond,USD,1182.0,450475636.71,1.93
SEC0001794,Equity,USD,8410.07,371212102.16,12.35
SEC0001795,ETF,USD,8034.22,297003667.63,5.29
SEC0001796,ETF,GBP,747.74,71666030.44,6.51
SEC0001797,Corporate Bond,INR,3484.35,191943438.16,6.14
SEC0001798,Government Bond,INR,3446.94,157324435.02,2.05
SEC0001799,Corporate Bond,GBP,2263.85,41102126.52,0.73
SEC0001800,Government Bond,EUR,590.59,442868127.07,4.19
SEC0001801,Government Bond,INR,8273.32,310881596.03,6.38
SEC0001802,ETF,INR,8167.28,284524072.62,6.02
SEC0001803,ETF,EUR,199.32,343371087.12,14.72
SEC0001804,Money Market,INR,3077.54,469642709.23,8.11
SEC0001805,ETF,GBP,4156.46,497950195.99,4.99
SEC0001806,ETF,EUR,2567.22,399518495.4,2.03
SEC0001807,Government Bond,EUR,5530.2,170138551.85,4.32
SEC0001808,Government Bond,EUR,6814.8,123509862.37,10.14
SEC0001809,Money Market,INR,3160.85,101151008.37,8.18
SEC0001810,Corporate Bond,GBP,7585.81,104833099.72,5.9
SEC0001811,ETF,USD,3511.82,211203321.34,6.52
SEC0001812,Government Bond,USD,8831.11,31158639.05,3.27
SEC0001813,Corporate Bond,EUR,5916.9,153990477.09,6.19
SEC0001814,Corporate Bond,EUR,9053.75,168698892.76,4.72
