customer_id,segment,country,risk_band,age
CUST008624,Retail,UK,Very High,44
CUST008625,Retail,UAE,Medium,50
CUST008626,SME,USA,High,20
CUST008627,Corporate,India,Very High,27
CUST008628,Private Banking,UK,Low,72
CUST008629,SME,India,Medium,29
CUST008630,Corporate,Singapore,Low,29
CUST008631,SME,USA,Low,29
CUST008632,Corporate,UK,Very High,80
CUST008633,SME,UAE,Very High,33
CUST008634,Corporate,India,High,50
CUST008635,Private Banking,UK,Very High,58
CUST008636,Retail,UK,Low,26
CUST008637,Corporate,UK,High,66
CUST008638,SME,USA,High,32
CUST008639,SME,UK,High,54
CUST008640,Retail,UAE,High,32
CUST008641,Corporate,USA,High,27
CUST008642,SME,USA,Very High,59
CUST008643,Corporate,India,Medium,18
CUST008644,Retail,India,Low,49
CUST008645,Corporate,USA,Very High,33
CUST008646,Retail,India,Low,36
CUST008647,Private Banking,Singapore,Medium,45
CUST008648,Retail,USA,Low,77
CUST008649,Retail,UK,Low,36
CUST008650,Corporate,USA,Very High,58
CUST008651,Retail,USA,Very High,75
CUST008652,Corporate,India,Low,72
CUST008653,Corporate,USA,Very High,41
CUST008654,SME,UK,High,40
CUST008655,Corporate,Singapore,Low,19
CUST008656,Corporate,Singapore,Low,61
CUST008657,Corporate,India,Medium,52
CUST008658,Private Banking,UK,High,54
CUST008659,Retail,UAE,Very High,29
CUST008660,Corporate,UK,Low,63
CUST008661,Corporate,UK,Low,39
CUST008662,Retail,USA,Low,54
CUST008663,SME,UAE,High,71
CUST008664,Private Banking,UAE,Low,80
CUST008665,Private Banking,USA,Very High,60
CUST008666,Retail,UAE,Low,76
CUST008667,Private Banking,USA,High,25
CUST008668,SME,UK,Low,28
CUST008669,Corporate,USA,Medium,42
CUST008670,Corporate,UK,High,52
CUST008671,SME,UAE,Very High,65
CUST008672,Retail,UAE,Medium,74
CUST008673,SME,UAE,Low,70
CUST008674,Corporate,UAE,High,56
CUST008675,Retail,UAE,Low,72
CUST008676,SME,UAE,Very High,25
CUST008677,Retail,India,Medium,63
CUST008678,SME,UK,Low,60
CUST008679,SME,India,High,41
CUST008680,Private Banking,USA,Low,39
CUST008681,Private Banking,Singapore,High,56
CUST008682,Corporate,Singapore,High,77
CUST008683,Private Banking,Singapore,Medium,48
CUST008684,Corporate,USA,High,55
CUST008685,Retail,Singapore,Very High,74
CUST008686,Private Banking,India,Low,53
CUST008687,Retail,India,Low,64
CUST008688,SME,Singapore,Very High,57
CUST008689,Corporate,Singapore,Medium,30
CUST008690,Retail,UK,Medium,28
CUST008691,Corporate,India,Very High,18
CUST008692,Private Banking,India,Medium,49
CUST008693,Private Banking,USA,Very High,33
CUST008694,SME,USA,Very High,66
CUST008695,Retail,USA,Low,30
CUST008696,SME,Singapore,Low,71
CUST008697,SME,Singapore,Low,37
CUST008698,Corporate,USA,High,60
CUST008699,SME,UK,Low,56
CUST008700,Private Banking,USA,Low,44
CUST008701,Corporate,USA,High,48
CUST008702,Retail,India,High,80
CUST008703,SME,UK,Low,18
CUST008704,SME,USA,High,28
CUST008705,SME,UK,Low,49
CUST008706,Retail,India,Medium,72
CUST008707,Retail,Singapore,Very High,49
CUST008708,Corporate,Singapore,High,20
CUST008709,SME,India,High,65
CUST008710,Private Banking,USA,Medium,39
CUST008711,Retail,UAE,Medium,32
CUST008712,SME,UK,Low,32
CUST008713,Private Banking,USA,Medium,66
CUST008714,SME,India,Low,58
CUST008715,Corporate,Singapore,Very High,57
CUST008716,Private Banking,USA,High,36
CUST008717,Private Banking,Singapore,Low,23
CUST008718,Private Banking,UAE,Low,58
CUST008719,Retail,UAE,Medium,20
CUST008720,SME,India,Medium,35
CUST008721,Retail,UAE,Very High,45
CUST008722,Corporate,UK,Medium,42
CUST008723,SME,USA,Medium,25
CUST008724,SME,UK,Low,58
CUST008725,Retail,India,Medium,35
CUST008726,Corporate,USA,Very High,52
CUST008727,Corporate,India,Medium,70
CUST008728,Retail,USA,High,50
CUST008729,Corporate,UK,High,60
CUST008730,Corporate,USA,Very High,27
CUST008731,Corporate,UK,Very High,71
CUST008732,SME,India,High,49
CUST008733,Corporate,UK,Medium,61
CUST008734,Retail,UAE,High,44
CUST008735,SME,USA,High,55
CUST008736,Retail,UK,Very High,38
CUST008737,Retail,UK,High,34
CUST008738,Corporate,UAE,High,49
CUST008739,Corporate,USA,Low,69
CUST008740,Corporate,UK,Medium,38
CUST008741,SME,USA,Very High,37
CUST008742,Private Banking,UK,Low,74
CUST008743,SME,India,High,33
CUST008744,Retail,UAE,High,27
CUST008745,Retail,Singapore,Low,32
CUST008746,Private Banking,USA,Very High,39
CUST008747,Corporate,USA,Medium,57
CUST008748,SME,UAE,Very High,48
CUST008749,SME,UAE,Low,41
CUST008750,Corporate,Singapore,Medium,34
CUST008751,Retail,Singapore,High,80
CUST008752,Retail,Singapore,Medium,35
CUST008753,Retail,Singapore,High,48
CUST008754,SME,Singapore,Medium,80
CUST008755,Private Banking,Singapore,Low,46
CUST008756,Corporate,India,Very High,40
CUST008757,SME,UAE,Low,78
CUST008758,Retail,UAE,Medium,28
CUST008759,SME,USA,Very High,78
CUST008760,Private Banking,Singapore,Medium,79
CUST008761,Corporate,Singapore,Low,18
CUST008762,Corporate,USA,Medium,79
CUST008763,Private Banking,UK,High,61
CUST008764,SME,UAE,Medium,28
CUST008765,Retail,USA,High,69
CUST008766,Corporate,India,Low,53
CUST008767,Corporate,USA,Low,51
CUST008768,Retail,India,High,29
CUST008769,Retail,UAE,Medium,36
CUST008770,SME,India,Very High,34
CUST008771,SME,Singapore,High,39
CUST008772,SME,UK,Medium,30
CUST008773,Corporate,USA,Very High,63
CUST008774,Retail,USA,Very High,26
CUST008775,Retail,UK,Low,71
CUST008776,SME,Singapore,High,27
CUST008777,Corporate,Singapore,Low,73
CUST008778,Retail,USA,Low,61
CUST008779,Private Banking,Singapore,Low,42
CUST008780,SME,Singapore,Medium,36
CUST008781,SME,India,Very High,66
CUST008782,SME,UK,High,48
CUST008783,SME,USA,Low,77
CUST008784,Private Banking,India,Medium,23
CUST008785,SME,UK,Very High,57
CUST008786,Private Banking,USA,Low,21
CUST008787,SME,UK,Low,54
CUST008788,SME,UAE,Medium,35
CUST008789,Corporate,USA,High,29
CUST008790,Retail,UAE,Very High,54
CUST008791,Retail,UK,Medium,70
CUST008792,SME,India,Low,77
CUST008793,Private Banking,UAE,High,24
CUST008794,Private Banking,UAE,High,72
CUST008795,Retail,India,Low,21
CUST008796,Corporate,UK,High,80
CUST008797,Retail,Singapore,Very High,46
CUST008798,Private Banking,India,Low,60
CUST008799,SME,Singapore,Low,42
CUST008800,SME,UK,Very High,41
CUST008801,Retail,India,Low,19
CUST008802,SME,UAE,Very High,66
CUST008803,Corporate,UAE,High,33
CUST008804,Private Banking,Singapore,High,72
CUST008805,Private Banking,India,High,69
CUST008806,Corporate,USA,Low,73
CUST008807,Private Banking,Singapore,Low,77
CUST008808,SME,India,Medium,55
CUST008809,Retail,USA,Medium,30
CUST008810,Private Banking,Singapore,Very High,80
CUST008811,SME,UK,Low,23
CUST008812,SME,USA,Low,65
CUST008813,SME,India,Low,27
CUST008814,Private Banking,Singapore,Medium,46
CUST008815,Retail,UK,Low,42
CUST008816,Private Banking,UK,Medium,61
CUST008817,Corporate,Singapore,Medium,54
CUST008818,SME,UK,High,72
CUST008819,Private Banking,UK,High,49
CUST008820,Private Banking,Singapore,Low,45
CUST008821,Retail,UK,High,40
CUST008822,Retail,Singapore,Very High,39
CUST008823,SME,UK,High,28
CUST008824,SME,UAE,Medium,80
CUST008825,Corporate,UAE,Very High,46
CUST008826,Private Banking,Singapore,Medium,44
CUST008827,Private Banking,UAE,Low,49
CUST008828,Corporate,UAE,Low,35
CUST008829,Corporate,UK,Medium,66
CUST008830,SME,UK,Medium,62
CUST008831,Retail,UK,Very High,34
CUST008832,SME,UK,High,56
CUST008833,Private Banking,USA,Low,42
CUST008834,Corporate,Singapore,Very High,23
CUST008835,Private Banking,India,Medium,36
CUST008836,Private Banking,Singapore,Low,24
CUST008837,Private Banking,India,Low,40
CUST008838,Private Banking,UK,Medium,74
CUST008839,Corporate,Singapore,Low,24
CUST008840,Corporate,UK,Medium,34
CUST008841,Retail,India,High,19
CUST008842,Corporate,Singapore,Very High,57
CUST008843,Retail,USA,Very High,71
CUST008844,Retail,USA,Medium,39
CUST008845,Corporate,UK,Medium,45
CUST008846,Corporate,UK,High,58
CUST008847,Private Banking,UK,Very High,54
CUST008848,Private Banking,UK,Medium,40
CUST008849,Corporate,Singapore,Low,64
CUST008850,Corporate,Singapore,Very High,51
CUST008851,SME,UAE,High,43
CUST008852,Corporate,USA,Very High,74
CUST008853,Corporate,India,Very High,51
CUST008854,Private Banking,UAE,Medium,66
CUST008855,Corporate,Singapore,Low,66
CUST008856,Retail,UK,Low,52
CUST008857,Private Banking,UAE,High,41
CUST008858,Retail,India,Medium,61
CUST008859,SME,UK,Very High,48
CUST008860,Retail,USA,Medium,47
CUST008861,Corporate,Singapore,Medium,46
CUST008862,Retail,India,Low,64
CUST008863,SME,USA,High,73
CUST008864,Private Banking,Singapore,High,22
CUST008865,Private Banking,UK,Very High,21
CUST008866,Corporate,Singapore,Medium,20
CUST008867,SME,UAE,Low,32
CUST008868,Retail,India,High,37
CUST008869,Private Banking,UK,Low,57
CUST008870,Private Banking,Singapore,High,22
CUST008871,Retail,Singapore,Very High,49
CUST008872,Corporate,USA,Low,42
CUST008873,SME,Singapore,High,20
CUST008874,Retail,India,Very High,22
CUST008875,SME,India,Medium,78
CUST008876,Private Banking,India,Very High,24
CUST008877,Corporate,UAE,Very High,55
CUST008878,Retail,USA,Very High,48
CUST008879,SME,UAE,Medium,80
CUST008880,Retail,UAE,Medium,46
CUST008881,Corporate,USA,Medium,49
CUST008882,Corporate,UAE,Low,23
CUST008883,Retail,India,Very High,58
CUST008884,Private Banking,UAE,High,21
CUST008885,Retail,USA,Very High,21
CUST008886,Retail,USA,Medium,26
CUST008887,Corporate,UAE,Very High,65
CUST008888,Retail,USA,Low,42
CUST008889,Retail,India,High,68
CUST008890,SME,UAE,Low,18
CUST008891,Private Banking,India,Low,24
CUST008892,Retail,Singapore,Medium,26
CUST008893,Retail,Singapore,Very High,53
CUST008894,SME,USA,Low,38
CUST008895,Retail,India,Low,77
CUST008896,Retail,USA,Low,64
CUST008897,Private Banking,USA,Medium,68
CUST008898,Corporate,USA,Low,18
CUST008899,Private Banking,UAE,Very High,57
CUST008900,Private Banking,India,Low,71
CUST008901,Retail,UK,High,23
CUST008902,Retail,UAE,Medium,71
CUST008903,SME,USA,Medium,65
CUST008904,SME,UK,Low,54
CUST008905,Private Banking,UK,Medium,76
CUST008906,Corporate,USA,Very High,25
CUST008907,Private Banking,UAE,Medium,24
CUST008908,Retail,UAE,Low,73
CUST008909,SME,UK,High,72
CUST008910,Corporate,USA,Very High,38
CUST008911,Corporate,India,Medium,63
CUST008912,Corporate,Singapore,Low,72
CUST008913,SME,UK,High,58
CUST008914,Retail,UK,Very High,78
CUST008915,Corporate,USA,High,18
CUST008916,SME,UK,Medium,79
CUST008917,Corporate,Singapore,Very High,31
CUST008918,SME,UK,Medium,32
CUST008919,Retail,UAE,High,36
CUST008920,Private Banking,UAE,Low,72
CUST008921,SME,Singapore,Low,27
CUST008922,Retail,UAE,Low,62
CUST008923,SME,USA,Medium,18
CUST008924,SME,India,Very High,46
CUST008925,Private Banking,UAE,High,37
CUST008926,SME,Singapore,Very High,53
CUST008927,Retail,UAE,Medium,57
CUST008928,Retail,India,High,57
CUST008929,Private Banking,Singapore,Low,62
CUST008930,Private Banking,UAE,Very High,73
CUST008931,Private Banking,UAE,Medium,54
CUST008932,Private Banking,India,Medium,78
CUST008933,Private Banking,UK,Low,76
CUST008934,Retail,UK,Very High,25
CUST008935,Private Banking,UK,High,73
CUST008936,Corporate,UK,High,64
CUST008937,Corporate,UAE,High,47
CUST008938,Private Banking,India,Medium,62
CUST008939,Private Banking,India,High,30
CUST008940,Corporate,Singapore,Very High,50
CUST008941,SME,Singapore,Very High,67
CUST008942,SME,Singapore,Medium,69
CUST008943,Private Banking,UAE,Very High,79
CUST008944,Corporate,UK,High,26
CUST008945,Private Banking,UK,High,80
CUST008946,Private Banking,UK,High,58
CUST008947,Corporate,India,Medium,75
CUST008948,Retail,India,Medium,59
CUST008949,Retail,UK,Medium,42
CUST008950,Private Banking,UK,High,40
CUST008951,SME,USA,Medium,80
CUST008952,SME,Singapore,Medium,37
CUST008953,Corporate,Singapore,Medium,40
CUST008954,Private Banking,UAE,Medium,26
CUST008955,Private Banking,UK,Very High,60
CUST008956,Corporate,UK,Medium,60
CUST008957,Retail,Singapore,Low,25
CUST008958,SME,Singapore,Very High,58
CUST008959,Private Banking,India,Low,75
CUST008960,Corporate,UAE,Very High,80
CUST008961,Retail,India,High,74
CUST008962,Retail,India,Low,40
CUST008963,Retail,UAE,Medium,31
CUST008964,Retail,UK,Medium,57
CUST008965,Corporate,Singapore,Low,25
CUST008966,Corporate,USA,Very High,74
CUST008967,Private Banking,UK,Low,54
CUST008968,Retail,UAE,Medium,75
CUST008969,Private Banking,UK,Low,41
CUST008970,Private Banking,USA,Medium,25
CUST008971,Corporate,India,Low,59
CUST008972,Retail,India,Low,59
CUST008973,Corporate,UK,Medium,18
CUST008974,Retail,Singapore,Very High,49
CUST008975,SME,Singapore,Low,61
CUST008976,Private Banking,UK,Very High,54
CUST008977,Corporate,Singapore,Very High,59
CUST008978,Private Banking,Singapore,Low,71
CUST008979,SME,UAE,Medium,77
CUST008980,SME,UAE,Very High,44
CUST008981,SME,India,Low,37
CUST008982,SME,India,Low,47
CUST008983,Corporate,Singapore,Very High,23
CUST008984,Corporate,India,High,72
CUST008985,SME,UAE,High,26
CUST008986,SME,India,Very High,60
CUST008987,Corporate,UAE,Low,36
CUST008988,SME,USA,Medium,71
CUST008989,Retail,UAE,Very High,37
CUST008990,SME,USA,High,76
CUST008991,Corporate,India,High,52
CUST008992,Corporate,UAE,High,33
CUST008993,Corporate,UAE,High,26
CUST008994,Private Banking,Singapore,High,39
CUST008995,Private Banking,USA,Medium,29
CUST008996,Corporate,UK,High,62
CUST008997,Corporate,India,High,27
CUST008998,Retail,India,Low,25
CUST008999,Corporate,USA,Very High,25
CUST009000,Retail,UAE,Very High,51
CUST009001,Corporate,UK,High,31
CUST009002,Retail,UK,Very High,63
CUST009003,Private Banking,UAE,Medium,80
CUST009004,Private Banking,USA,Medium,72
CUST009005,SME,Singapore,High,69
CUST009006,SME,India,Low,65
CUST009007,SME,UK,High,78
CUST009008,SME,USA,High,73
CUST009009,SME,UK,Very High,62
CUST009010,SME,UAE,Very High,60
CUST009011,SME,India,Medium,70
CUST009012,Corporate,Singapore,High,41
CUST009013,Private Banking,India,Low,32
CUST009014,Retail,India,Low,46
CUST009015,Corporate,India,Very High,33
CUST009016,SME,UK,Medium,44
CUST009017,SME,UK,Medium,25
CUST009018,Corporate,India,High,45
CUST009019,Corporate,UK,Medium,53
CUST009020,Private Banking,USA,Very High,22
CUST009021,Private Banking,India,Medium,38
CUST009022,SME,UK,Low,76
CUST009023,Retail,UK,High,52
CUST009024,SME,UK,Very High,28
CUST009025,Private Banking,Singapore,Very High,68
CUST009026,Corporate,Singapore,Medium,72
CUST009027,Retail,UAE,Low,67
CUST009028,SME,India,Medium,77
CUST009029,Private Banking,USA,Very High,53
CUST009030,Corporate,Singapore,Very High,48
CUST009031,Corporate,India,High,32
CUST009032,Private Banking,UAE,Medium,21
CUST009033,Private Banking,UK,Low,70
CUST009034,Private Banking,UAE,Low,61
CUST009035,SME,USA,High,79
CUST009036,Private Banking,USA,High,54
CUST009037,Corporate,UK,Low,44
CUST009038,Corporate,USA,Medium,31
CUST009039,Retail,India,Low,38
CUST009040,Private Banking,USA,High,37
CUST009041,Retail,Singapore,Very High,65
CUST009042,SME,India,Low,43
CUST009043,Retail,Singapore,Very High,33
CUST009044,SME,Singapore,High,65
CUST009045,Retail,USA,High,73
CUST009046,SME,Singapore,Low,45
CUST009047,Corporate,UAE,Low,30
CUST009048,Retail,UAE,Medium,69
CUST009049,Private Banking,India,High,50
CUST009050,Corporate,UK,High,37
CUST009051,SME,India,Low,47
CUST009052,Corporate,UK,Very High,65
CUST009053,Private Banking,UAE,High,25
CUST009054,Corporate,UAE,High,73
CUST009055,Retail,USA,Medium,24
CUST009056,Private Banking,Singapore,Medium,66
CUST009057,SME,UK,Medium,72
CUST009058,SME,UAE,Medium,20
CUST009059,Corporate,UAE,High,47
CUST009060,Private Banking,UAE,Low,47
CUST009061,Retail,Singapore,High,19
CUST009062,Private Banking,UAE,Very High,45
CUST009063,Retail,UAE,High,19
CUST009064,Corporate,Singapore,Very High,23
CUST009065,Retail,UAE,Very High,41
CUST009066,Corporate,Singapore,Medium,42
CUST009067,Corporate,UAE,High,73
CUST009068,Retail,UK,Low,29
CUST009069,Corporate,India,High,30
CUST009070,Private Banking,USA,High,50
CUST009071,SME,UK,Very High,21
CUST009072,Retail,India,Low,53
CUST009073,SME,India,Very High,24
CUST009074,Private Banking,Singapore,Low,55
CUST009075,SME,USA,Medium,48
CUST009076,Retail,USA,Low,50
CUST009077,SME,USA,Low,79
CUST009078,Private Banking,USA,Medium,24
CUST009079,Private Banking,UK,Low,24
CUST009080,Retail,UAE,High,47
CUST009081,Private Banking,India,Low,50
CUST009082,Retail,USA,Very High,63
CUST009083,Private Banking,UK,Medium,26
CUST009084,Private Banking,Singapore,High,56
CUST009085,Retail,UK,Medium,61
CUST009086,SME,Singapore,Low,76
CUST009087,Private Banking,UAE,High,68
CUST009088,Retail,UAE,Very High,30
CUST009089,Retail,Singapore,Low,72
CUST009090,Private Banking,UK,Medium,25
CUST009091,SME,UK,Medium,63
CUST009092,Private Banking,UAE,Medium,68
CUST009093,Corporate,UK,Medium,78
CUST009094,Private Banking,UAE,High,22
CUST009095,Retail,USA,Medium,38
CUST009096,Private Banking,UAE,High,25
CUST009097,Private Banking,Singapore,Low,47
CUST009098,SME,UAE,Low,67
CUST009099,Corporate,UK,Medium,44
CUST009100,SME,USA,Low,73
CUST009101,SME,UK,Low,32
CUST009102,Corporate,India,Medium,30
CUST009103,Corporate,UAE,Low,63
CUST009104,Private Banking,UK,Very High,72
CUST009105,Private Banking,UK,Very High,37
CUST009106,Corporate,UAE,High,37
CUST009107,Corporate,USA,Medium,25
CUST009108,Private Banking,Singapore,Medium,24
CUST009109,SME,UK,High,50
CUST009110,Private Banking,UAE,High,70
CUST009111,Retail,UK,Low,31
CUST009112,Retail,UK,Low,31
CUST009113,Corporate,UAE,High,21
CUST009114,Private Banking,UK,Very High,57
CUST009115,Private Banking,Singapore,Very High,68
CUST009116,Corporate,UK,Very High,74
CUST009117,Private Banking,India,Medium,37
CUST009118,Retail,Singapore,High,65
CUST009119,SME,USA,Medium,34
CUST009120,Retail,India,Very High,41
CUST009121,Private Banking,Singapore,Very High,44
CUST009122,Private Banking,UK,Very High,66
CUST009123,SME,India,Very High,70
CUST009124,Private Banking,India,Medium,75
CUST009125,SME,Singapore,Very High,46
CUST009126,Private Banking,UAE,High,37
CUST009127,Retail,India,High,30
CUST009128,Private Banking,India,Low,51
CUST009129,SME,India,Low,31
CUST009130,Corporate,India,Medium,39
CUST009131,SME,UAE,Low,76
CUST009132,Private Banking,Singapore,Medium,70
CUST009133,Retail,Singapore,Low,60
CUST009134,Retail,UAE,Very High,43
CUST009135,Corporate,UAE,High,24
CUST009136,Corporate,UAE,Very High,63
CUST009137,Private Banking,USA,High,40
CUST009138,Private Banking,USA,High,47
CUST009139,Private Banking,India,Low,36
CUST009140,Retail,UAE,High,44
CUST009141,Retail,USA,Low,77
CUST009142,Private Banking,USA,Medium,69
CUST009143,SME,USA,High,24
CUST009144,Retail,USA,Medium,78
CUST009145,SME,UAE,Very High,43
CUST009146,Private Banking,USA,High,27
CUST009147,Retail,India,Medium,29
CUST009148,Private Banking,UK,Low,59
CUST009149,SME,India,High,76
CUST009150,SME,UK,Low,24
CUST009151,Corporate,Singapore,Low,64
CUST009152,Private Banking,UAE,High,72
CUST009153,Retail,Singapore,Medium,39
CUST009154,SME,USA,High,56
CUST009155,Corporate,UAE,Very High,21
CUST009156,SME,USA,Very High,73
CUST009157,Retail,India,High,68
CUST009158,SME,USA,Very High,21
CUST009159,Corporate,UK,Medium,51
CUST009160,Private Banking,USA,Very High,43
CUST009161,Retail,Singapore,Very High,44
CUST009162,Private Banking,UAE,Medium,25
CUST009163,SME,UK,High,58
CUST009164,Corporate,UAE,Low,35
CUST009165,SME,India,High,65
CUST009166,SME,USA,Medium,61
CUST009167,Corporate,USA,High,33
CUST009168,Retail,Singapore,Low,20
CUST009169,Corporate,USA,Low,37
CUST009170,Retail,India,Medium,35
CUST009171,Retail,UAE,Low,31
CUST009172,Private Banking,UK,Medium,74
CUST009173,SME,UAE,Medium,31
CUST009174,Retail,Singapore,High,70
CUST009175,SME,UK,Low,36
CUST009176,Private Banking,India,Very High,73
CUST009177,Private Banking,Singapore,Low,66
CUST009178,Private Banking,UAE,High,64
CUST009179,SME,USA,Medium,24
CUST009180,Retail,India,Very High,26
CUST009181,Private Banking,UK,Medium,23
CUST009182,Corporate,India,Very High,67
CUST009183,Corporate,India,Very High,61
CUST009184,Private Banking,Singapore,Low,32
CUST009185,SME,UK,Low,60
CUST009186,Corporate,USA,Very High,70
CUST009187,Retail,USA,Very High,62
CUST009188,Corporate,India,Very High,43
CUST009189,SME,UAE,Low,35
CUST009190,Corporate,UAE,Low,45
CUST009191,Corporate,USA,Very High,67
CUST009192,Private Banking,Singapore,Medium,46
CUST009193,Corporate,UAE,Very High,24
CUST009194,Private Banking,India,Medium,22
CUST009195,SME,USA,Low,49
CUST009196,Private Banking,UAE,Low,60
CUST009197,Private Banking,India,Low,26
CUST009198,SME,UAE,Very High,67
CUST009199,SME,UK,High,39
CUST009200,SME,UAE,High,78
CUST009201,SME,India,Low,32
CUST009202,Private Banking,USA,Low,44
CUST009203,Corporate,UAE,High,71
CUST009204,Corporate,USA,Low,60
CUST009205,Private Banking,USA,High,56
CUST009206,Private Banking,UK,Medium,62
CUST009207,SME,India,Medium,64
CUST009208,SME,Singapore,Very High,53
CUST009209,Private Banking,USA,Very High,19
CUST009210,SME,UAE,High,41
CUST009211,Private Banking,USA,High,68
CUST009212,Corporate,UK,Very High,63
CUST009213,Private Banking,UK,Medium,18
CUST009214,SME,UK,Very High,36
CUST009215,SME,India,Low,32
CUST009216,SME,Singapore,Medium,40
CUST009217,Private Banking,UK,Low,34
CUST009218,Retail,Singapore,Medium,44
CUST009219,Private Banking,UK,Medium,62
CUST009220,Corporate,India,High,71
CUST009221,Corporate,UK,Very High,32
CUST009222,Retail,UK,Medium,60
CUST009223,Private Banking,UAE,Medium,27
CUST009224,Corporate,UAE,Very High,45
CUST009225,Retail,Singapore,Medium,69
CUST009226,Retail,UAE,Low,21
CUST009227,Retail,Singapore,High,38
CUST009228,Private Banking,UK,Low,58
CUST009229,Private Banking,USA,Medium,56
CUST009230,Private Banking,USA,Very High,56
CUST009231,SME,Singapore,Medium,33
CUST009232,SME,Singapore,Very High,70
CUST009233,Private Banking,USA,Medium,53
CUST009234,Private Banking,USA,Medium,40
CUST009235,Retail,UAE,Medium,53
CUST009236,Private Banking,USA,Low,76
CUST009237,Private Banking,UK,Medium,65
CUST009238,SME,Singapore,High,20
CUST009239,Private Banking,USA,Medium,48
CUST009240,Private Banking,Singapore,High,26
CUST009241,Retail,USA,Low,42
CUST009242,Corporate,USA,Very High,19
CUST009243,SME,Singapore,High,29
CUST009244,Corporate,India,Very High,47
CUST009245,SME,Singapore,Very High,60
CUST009246,Private Banking,Singapore,Low,75
CUST009247,Retail,UAE,Very High,46
CUST009248,Private Banking,UAE,Very High,79
CUST009249,Private Banking,Singapore,Very High,22
CUST009250,Retail,USA,Low,40
CUST009251,Private Banking,UK,Very High,50
CUST009252,SME,Singapore,Low,41
CUST009253,SME,UAE,High,20
CUST009254,Private Banking,Singapore,High,26
CUST009255,Private Banking,India,Low,63
CUST009256,SME,Singapore,Medium,35
CUST009257,Private Banking,UAE,Medium,42
CUST009258,Corporate,India,High,67
CUST009259,Retail,USA,Very High,66
CUST009260,Private Banking,India,Medium,27
CUST009261,Corporate,India,Very High,33
CUST009262,Corporate,UAE,Medium,34
CUST009263,Private Banking,UAE,Medium,56
CUST009264,Corporate,UAE,Medium,69
CUST009265,Private Banking,USA,High,20
CUST009266,Retail,UAE,Medium,53
CUST009267,Corporate,Singapore,High,51
CUST009268,Retail,India,Very High,45
CUST009269,SME,UK,High,62
CUST009270,Retail,UK,Low,73
CUST009271,Corporate,USA,Low,37
CUST009272,Private Banking,Singapore,High,64
CUST009273,Private Banking,UK,High,32
CUST009274,Corporate,UK,Medium,42
CUST009275,Corporate,USA,Very High,24
CUST009276,Retail,UAE,Very High,64
CUST009277,Private Banking,UAE,Medium,27
CUST009278,SME,Singapore,Very High,37
CUST009279,Private Banking,India,High,77
CUST009280,SME,Singapore,Low,18
CUST009281,SME,UAE,Low,26
CUST009282,Private Banking,UK,Low,72
CUST009283,Private Banking,UAE,Very High,66
CUST009284,Private Banking,USA,Medium,72
CUST009285,Retail,UK,Low,34
CUST009286,Corporate,Singapore,Very High,59
CUST009287,Retail,India,Very High,51
CUST009288,Retail,Singapore,Low,49
CUST009289,Corporate,India,Low,19
CUST009290,Private Banking,USA,Low,78
CUST009291,Corporate,UK,High,77
CUST009292,SME,USA,Medium,73
CUST009293,SME,UK,High,38
CUST009294,Corporate,UAE,High,29
CUST009295,SME,Singapore,Medium,24
CUST009296,Corporate,USA,High,35
CUST009297,Retail,Singapore,High,59
CUST009298,Retail,UAE,Very High,54
CUST009299,SME,Singapore,Low,33
CUST009300,Retail,UK,Very High,55
CUST009301,Corporate,USA,Low,48
CUST009302,Retail,UK,Very High,56
CUST009303,Corporate,India,Low,71
CUST009304,Private Banking,Singapore,Very High,75
CUST009305,Retail,India,Medium,51
CUST009306,Private Banking,UK,Low,63
CUST009307,Retail,India,Very High,70
CUST009308,SME,India,Very High,54
CUST009309,SME,USA,Medium,22
CUST009310,Corporate,UK,Medium,52
CUST009311,Private Banking,USA,Very High,26
CUST009312,SME,India,Medium,53
CUST009313,Corporate,India,High,27
CUST009314,Retail,USA,High,21
CUST009315,Corporate,UAE,Low,53
CUST009316,SME,India,Low,27
CUST009317,Private Banking,India,High,62
CUST009318,Corporate,USA,Very High,38
CUST009319,Corporate,USA,Low,53
CUST009320,Corporate,UK,Low,56
CUST009321,SME,USA,Very High,40
CUST009322,Corporate,UAE,Low,57
CUST009323,SME,UAE,Low,61
CUST009324,Corporate,UK,Very High,37
CUST009325,Private Banking,India,High,43
CUST009326,Private Banking,Singapore,Medium,19
CUST009327,Retail,UK,Very High,18
CUST009328,Corporate,UK,Very High,73
CUST009329,Retail,UK,Low,72
CUST009330,Retail,Singapore,Medium,76
CUST009331,Corporate,India,Very High,43
CUST009332,Corporate,UAE,Very High,71
CUST009333,Retail,UK,Low,40
CUST009334,Retail,USA,High,59
CUST009335,Corporate,UAE,Very High,39
CUST009336,Private Banking,USA,Medium,70
CUST009337,Private Banking,USA,Medium,55
CUST009338,Retail,USA,High,49
CUST009339,Corporate,Singapore,Very High,27
CUST009340,Retail,Singapore,High,73
CUST009341,SME,India,Very High,69
CUST009342,Retail,USA,Low,19
CUST009343,SME,UAE,Very High,76
CUST009344,Corporate,UAE,Low,76
CUST009345,Corporate,Singapore,High,61
CUST009346,SME,Singapore,Low,24
CUST009347,Retail,USA,Low,26
CUST009348,Private Banking,UAE,Medium,33
CUST009349,Private Banking,UAE,Medium,58
CUST009350,Retail,Singapore,Medium,18
CUST009351,SME,India,High,41
