transaction_id,account_id,date,direction,currency,amount,channel,monitoring_status
TXN00044255,ACC0001151,2026-03-14,CREDIT,INR,291932.72,Branch,Review
TXN00044256,ACC0001644,2026-02-19,DEBIT,EUR,1628413.2,ATM,Normal
TXN00044257,ACC0000938,2026-05-07,CREDIT,AED,1038754.14,Online,Normal
TXN00044258,ACC0000474,2026-07-14,DEBIT,EUR,829713.14,Online,Alert
TXN00044259,ACC0000437,2026-04-14,CREDIT,GBP,1566086.32,Branch,Review
TXN00044260,ACC0000285,2026-01-26,DEBIT,AED,866875.69,Domestic,Alert
TXN00044261,ACC0001040,2026-04-25,DEBIT,GBP,1139565.78,CrossBorder,Alert
TXN00044262,ACC0000050,2026-04-13,CREDIT,AED,908207.29,ATM,Alert
TXN00044263,ACC0000142,2026-04-15,DEBIT,GBP,248704.71,Online,Normal
TXN00044264,ACC0001509,2026-05-16,DEBIT,GBP,611625.7,Domestic,Normal
TXN00044265,ACC0000374,2026-02-08,CREDIT,GBP,296889.13,Domestic,Normal
TXN00044266,ACC0000012,2026-06-10,CREDIT,GBP,1794234.62,ATM,Review
TXN00044267,ACC0000047,2026-08-25,CREDIT,EUR,1518733.63,Domestic,Review
TXN00044268,ACC0000409,2026-06-30,DEBIT,EUR,1691578.28,Online,Alert
TXN00044269,ACC0001213,2026-03-07,CREDIT,USD,1208925.22,Branch,Normal
TXN00044270,ACC0001378,2026-02-06,DEBIT,INR,159941.48,CrossBorder,Normal
TXN00044271,ACC0001573,2026-08-06,DEBIT,EUR,78906.87,CrossBorder,Alert
TXN00044272,ACC0001823,2026-07-11,DEBIT,INR,314413.37,CrossBorder,Review
TXN00044273,ACC0001753,2026-05-04,DEBIT,EUR,695063.02,Domestic,Normal
TXN00044274,ACC0000920,2026-02-09,CREDIT,EUR,1324331.97,Domestic,Alert
TXN00044275,ACC0001187,2026-03-29,CREDIT,AED,191462.91,Online,Alert
TXN00044276,ACC0001947,2026-06-05,DEBIT,USD,749615.37,Domestic,Review
TXN00044277,ACC0000228,2026-05-12,DEBIT,USD,488131.21,CrossBorder,Alert
TXN00044278,ACC0001486,2026-03-04,CREDIT,INR,885741.36,CrossBorder,Alert
TXN00044279,ACC0000205,2026-06-19,DEBIT,EUR,780816.51,Online,Normal
TXN00044280,ACC0001130,2026-02-18,DEBIT,INR,1275740.45,Domestic,Normal
TXN00044281,ACC0001143,2026-04-22,DEBIT,GBP,1002836.51,ATM,Review
TXN00044282,ACC0001109,2026-08-02,CREDIT,USD,4439.72,Online,Normal
TXN00044283,ACC0000325,2026-07-14,CREDIT,INR,1472523.49,CrossBorder,Alert
TXN00044284,ACC0001350,2026-01-11,CREDIT,USD,919908.49,ATM,Alert
TXN00044285,ACC0000576,2026-04-02,DEBIT,USD,1673737.9,Online,Alert
TXN00044286,ACC0001419,2026-04-26,CREDIT,INR,1579506.8,Online,Normal
TXN00044287,ACC0001438,2026-03-26,DEBIT,USD,1336128.94,Domestic,Alert
TXN00044288,ACC0000708,2026-07-21,CREDIT,GBP,1770754.65,ATM,Normal
TXN00044289,ACC0001329,2026-07-16,CREDIT,EUR,18608.36,ATM,Normal
TXN00044290,ACC0001954,2026-08-10,CREDIT,INR,1109352.17,Branch,Review
TXN00044291,ACC0000117,2026-06-09,CREDIT,GBP,1580725.37,ATM,Normal
TXN00044292,ACC0000677,2026-07-20,DEBIT,EUR,1077019.34,ATM,Alert
TXN00044293,ACC0001451,2026-06-26,CREDIT,AED,16689.02,Branch,Normal
TXN00044294,ACC0001009,2026-05-04,DEBIT,GBP,1388868.78,Online,Alert
TXN00044295,ACC0000612,2026-01-24,DEBIT,EUR,418451.11,Branch,Alert
TXN00044296,ACC0000099,2026-04-03,DEBIT,AED,606171.19,CrossBorder,Normal
TXN00044297,ACC0001869,2026-04-21,DEBIT,USD,329612.73,CrossBorder,Alert
TXN00044298,ACC0001183,2026-01-11,DEBIT,GBP,1195480.4,Online,Alert
TXN00044299,ACC0000711,2026-02-20,CREDIT,USD,1336564.72,CrossBorder,Review
TXN00044300,ACC0000406,2026-08-25,DEBIT,AED,703262.48,Domestic,Normal
TXN00044301,ACC0000800,2026-08-15,DEBIT,USD,608123.12,CrossBorder,Alert
TXN00044302,ACC0000339,2026-04-24,CREDIT,EUR,170976.69,Online,Review
TXN00044303,ACC0001116,2026-07-08,CREDIT,INR,1933587.42,ATM,Alert
TXN00044304,ACC0000886,2026-03-25,DEBIT,GBP,626090.25,Domestic,Alert
TXN00044305,ACC0001744,2026-05-23,DEBIT,GBP,745358.72,Online,Normal
TXN00044306,ACC0000149,2026-03-18,CREDIT,INR,355763.73,Domestic,Alert
TXN00044307,ACC0001039,2026-02-03,DEBIT,AED,1669520.91,Domestic,Review
TXN00044308,ACC0001709,2026-04-29,DEBIT,GBP,274148.31,Online,Alert
TXN00044309,ACC0001051,2026-08-24,CREDIT,AED,403944.3,ATM,Normal
TXN00044310,ACC0000093,2026-04-26,CREDIT,GBP,468466.76,Online,Alert
TXN00044311,ACC0001147,2026-05-02,CREDIT,AED,1559919.77,Branch,Normal
TXN00044312,ACC0001419,2026-03-23,DEBIT,AED,158511.39,Domestic,Review
TXN00044313,ACC0001071,2026-04-23,CREDIT,USD,1283713.4,ATM,Normal
TXN00044314,ACC0000710,2026-02-14,CREDIT,INR,1942510.13,Branch,Review
TXN00044315,ACC0001738,2026-07-16,CREDIT,AED,330435.45,CrossBorder,Alert
TXN00044316,ACC0001065,2026-03-14,CREDIT,GBP,303265.58,Branch,Review
TXN00044317,ACC0000685,2026-06-20,CREDIT,USD,473749.94,Domestic,Alert
TXN00044318,ACC0000169,2026-03-19,DEBIT,EUR,1369335.7,Online,Normal
TXN00044319,ACC0001077,2026-03-20,CREDIT,EUR,1475436.47,CrossBorder,Alert
TXN00044320,ACC0001487,2026-06-25,DEBIT,INR,536301.73,Branch,Review
TXN00044321,ACC0001807,2026-04-25,DEBIT,GBP,348314.48,CrossBorder,Alert
TXN00044322,ACC0001753,2026-05-31,CREDIT,AED,641245.06,Branch,Normal
TXN00044323,ACC0001959,2026-02-06,CREDIT,GBP,1905289.35,Branch,Review
TXN00044324,ACC0000568,2026-08-08,DEBIT,INR,1634447.91,Online,Review
TXN00044325,ACC0001706,2026-01-10,CREDIT,INR,454742.57,CrossBorder,Review
TXN00044326,ACC0000404,2026-06-27,DEBIT,INR,1805194.88,CrossBorder,Review
TXN00044327,ACC0001180,2026-05-30,CREDIT,GBP,1379448.87,ATM,Alert
TXN00044328,ACC0001008,2026-04-07,DEBIT,AED,220368.44,Branch,Normal
TXN00044329,ACC0001565,2026-03-08,DEBIT,GBP,785143.09,Online,Normal
TXN00044330,ACC0001038,2026-06-13,DEBIT,EUR,1141203.37,Domestic,Normal
TXN00044331,ACC0001330,2026-02-07,DEBIT,GBP,1640329.83,CrossBorder,Review
TXN00044332,ACC0000284,2026-07-24,CREDIT,INR,1750826.61,CrossBorder,Review
TXN00044333,ACC0001056,2026-03-16,DEBIT,EUR,942724.82,Online,Normal
TXN00044334,ACC0000035,2026-02-13,CREDIT,GBP,1558714.06,Domestic,Alert
TXN00044335,ACC0001741,2026-03-03,CREDIT,EUR,1483111.43,CrossBorder,Normal
TXN00044336,ACC0000993,2026-03-20,DEBIT,EUR,129443.51,ATM,Review
TXN00044337,ACC0001966,2026-07-05,DEBIT,GBP,1143027.38,Domestic,Review
TXN00044338,ACC0000264,2026-02-02,DEBIT,EUR,1780536.86,CrossBorder,Normal
TXN00044339,ACC0001801,2026-03-08,DEBIT,GBP,1372184.43,ATM,Alert
TXN00044340,ACC0000614,2026-08-20,DEBIT,EUR,1571350.99,Branch,Alert
TXN00044341,ACC0000844,2026-03-31,DEBIT,INR,1854827.41,Branch,Review
TXN00044342,ACC0000999,2026-07-27,CREDIT,INR,116608.39,Branch,Normal
TXN00044343,ACC0000221,2026-03-27,CREDIT,GBP,1513860.03,ATM,Alert
TXN00044344,ACC0000929,2026-01-24,CREDIT,GBP,1607776.7,ATM,Review
TXN00044345,ACC0000094,2026-07-23,DEBIT,GBP,1340621.33,Domestic,Alert
TXN00044346,ACC0001881,2026-06-06,CREDIT,GBP,227947.39,Online,Normal
TXN00044347,ACC0001835,2026-01-23,CREDIT,GBP,570817.79,Domestic,Normal
TXN00044348,ACC0000019,2026-03-11,CREDIT,EUR,109056.46,Domestic,Alert
TXN00044349,ACC0000005,2026-08-27,CREDIT,AED,483159.43,ATM,Review
TXN00044350,ACC0000790,2026-03-14,CREDIT,EUR,1731986.04,Online,Alert
TXN00044351,ACC0001743,2026-05-28,CREDIT,EUR,715484.1,Domestic,Normal
TXN00044352,ACC0001168,2026-03-25,DEBIT,AED,1433105.06,Online,Alert
TXN00044353,ACC0001971,2026-01-26,CREDIT,USD,1676898.84,Branch,Review
TXN00044354,ACC0001882,2026-05-02,CREDIT,GBP,1146458.9,CrossBorder,Review
TXN00044355,ACC0000575,2026-03-01,DEBIT,INR,41161.65,Online,Review
TXN00044356,ACC0000136,2026-08-11,CREDIT,GBP,1000151.93,CrossBorder,Review
TXN00044357,ACC0001564,2026-02-10,CREDIT,GBP,1103814.19,Domestic,Normal
TXN00044358,ACC0001757,2026-03-27,DEBIT,EUR,556404.0,Domestic,Review
TXN00044359,ACC0000311,2026-02-06,CREDIT,EUR,889132.16,CrossBorder,Review
TXN00044360,ACC0000953,2026-04-15,DEBIT,AED,638694.2,ATM,Review
TXN00044361,ACC0001737,2026-05-28,CREDIT,EUR,1678851.57,Branch,Alert
TXN00044362,ACC0001822,2026-05-24,CREDIT,GBP,1368370.56,CrossBorder,Review
TXN00044363,ACC0000945,2026-02-18,DEBIT,INR,1874001.34,ATM,Review
TXN00044364,ACC0001074,2026-07-28,DEBIT,USD,117861.87,Online,Review
TXN00044365,ACC0001217,2026-06-05,CREDIT,INR,1186246.47,Online,Alert
TXN00044366,ACC0000293,2026-05-18,CREDIT,AED,622215.08,ATM,Alert
TXN00044367,ACC0001258,2026-08-23,CREDIT,USD,1443097.26,ATM,Normal
TXN00044368,ACC0000768,2026-04-30,CREDIT,AED,55746.11,CrossBorder,Alert
TXN00044369,ACC0001324,2026-02-13,CREDIT,USD,934409.33,Online,Normal
TXN00044370,ACC0000322,2026-02-12,CREDIT,EUR,1509558.65,Domestic,Review
TXN00044371,ACC0001133,2026-02-27,DEBIT,AED,971058.8,CrossBorder,Review
TXN00044372,ACC0000228,2026-08-15,DEBIT,EUR,1988911.67,Domestic,Alert
TXN00044373,ACC0000440,2026-06-19,CREDIT,AED,116816.19,Domestic,Alert
TXN00044374,ACC0001606,2026-06-16,CREDIT,USD,462751.32,Branch,Normal
TXN00044375,ACC0000365,2026-01-03,DEBIT,AED,1819009.13,ATM,Review
TXN00044376,ACC0000303,2026-02-27,DEBIT,GBP,663605.63,Branch,Review
TXN00044377,ACC0000233,2026-03-02,DEBIT,AED,480732.53,CrossBorder,Normal
TXN00044378,ACC0001280,2026-06-06,DEBIT,USD,1148996.4,Domestic,Normal
TXN00044379,ACC0001311,2026-04-05,DEBIT,INR,831085.73,Online,Review
TXN00044380,ACC0001665,2026-08-08,DEBIT,USD,1939902.68,Branch,Normal
TXN00044381,ACC0000530,2026-06-20,DEBIT,USD,1822084.04,Branch,Normal
TXN00044382,ACC0001382,2026-07-03,CREDIT,INR,1060896.07,Domestic,Alert
TXN00044383,ACC0000814,2026-02-23,CREDIT,AED,540371.55,Branch,Review
TXN00044384,ACC0001096,2026-03-05,CREDIT,GBP,511319.83,CrossBorder,Alert
TXN00044385,ACC0000576,2026-08-15,DEBIT,USD,1301899.66,Domestic,Alert
TXN00044386,ACC0001373,2026-03-12,DEBIT,AED,582360.25,ATM,Review
TXN00044387,ACC0000026,2026-08-13,CREDIT,INR,1119786.0,ATM,Review
TXN00044388,ACC0000862,2026-02-24,CREDIT,AED,1466340.39,CrossBorder,Review
TXN00044389,ACC0000643,2026-04-29,CREDIT,AED,1257588.91,Branch,Alert
TXN00044390,ACC0000989,2026-05-17,CREDIT,AED,751273.64,CrossBorder,Normal
TXN00044391,ACC0000065,2026-05-15,CREDIT,USD,1547934.51,CrossBorder,Alert
TXN00044392,ACC0001458,2026-05-25,DEBIT,EUR,132690.89,CrossBorder,Alert
TXN00044393,ACC0000092,2026-06-14,DEBIT,GBP,378179.86,CrossBorder,Alert
TXN00044394,ACC0001565,2026-03-24,CREDIT,AED,1184544.1,Branch,Review
TXN00044395,ACC0001813,2026-07-09,DEBIT,USD,851367.85,Online,Review
TXN00044396,ACC0000789,2026-02-19,CREDIT,AED,1983513.95,Branch,Normal
TXN00044397,ACC0001863,2026-06-11,DEBIT,INR,628512.8,ATM,Review
TXN00044398,ACC0001706,2026-06-23,DEBIT,EUR,1650927.88,Domestic,Alert
TXN00044399,ACC0001614,2026-05-28,DEBIT,INR,716894.23,ATM,Review
TXN00044400,ACC0001560,2026-02-27,DEBIT,USD,1363508.43,Online,Alert
TXN00044401,ACC0000394,2026-06-20,DEBIT,EUR,1997237.86,Branch,Review
TXN00044402,ACC0000135,2026-08-26,CREDIT,GBP,1488454.06,Branch,Alert
TXN00044403,ACC0001776,2026-01-04,CREDIT,AED,939980.84,Branch,Normal
TXN00044404,ACC0000581,2026-07-17,CREDIT,GBP,1984173.25,CrossBorder,Review
TXN00044405,ACC0000785,2026-08-25,CREDIT,USD,1699199.22,CrossBorder,Normal
TXN00044406,ACC0001566,2026-04-13,DEBIT,INR,1476726.96,ATM,Review
TXN00044407,ACC0001885,2026-06-04,CREDIT,GBP,157613.67,Branch,Normal
TXN00044408,ACC0001043,2026-08-29,DEBIT,USD,555827.42,Domestic,Normal
TXN00044409,ACC0001030,2026-02-06,CREDIT,GBP,647131.42,ATM,Normal
TXN00044410,ACC0000320,2026-08-09,CREDIT,INR,1758588.84,CrossBorder,Review
TXN00044411,ACC0001251,2026-02-28,DEBIT,EUR,818220.06,Online,Review
TXN00044412,ACC0001460,2026-01-12,CREDIT,USD,538499.98,Branch,Review
TXN00044413,ACC0000790,2026-02-17,CREDIT,AED,295013.87,Online,Review
TXN00044414,ACC0001470,2026-08-18,DEBIT,INR,774820.3,Branch,Review
TXN00044415,ACC0000231,2026-06-22,CREDIT,EUR,122746.12,Branch,Normal
TXN00044416,ACC0001858,2026-03-28,DEBIT,GBP,1221613.0,Online,Review
TXN00044417,ACC0001101,2026-05-29,DEBIT,USD,1337148.61,Domestic,Alert
TXN00044418,ACC0000967,2026-04-22,DEBIT,AED,1740741.05,Online,Review
TXN00044419,ACC0001835,2026-03-20,DEBIT,USD,879239.67,Domestic,Normal
TXN00044420,ACC0000594,2026-08-29,CREDIT,AED,796553.04,Domestic,Review
TXN00044421,ACC0000685,2026-02-06,CREDIT,GBP,141653.83,ATM,Alert
TXN00044422,ACC0001757,2026-05-13,DEBIT,EUR,1227987.99,Domestic,Normal
TXN00044423,ACC0001174,2026-08-08,CREDIT,EUR,130357.25,ATM,Review
TXN00044424,ACC0000016,2026-04-20,CREDIT,GBP,856914.89,Domestic,Alert
TXN00044425,ACC0001387,2026-05-28,CREDIT,EUR,1587431.88,Branch,Review
TXN00044426,ACC0001252,2026-02-22,DEBIT,GBP,932537.86,Branch,Review
TXN00044427,ACC0001760,2026-05-10,CREDIT,AED,1819340.12,Branch,Alert
TXN00044428,ACC0001299,2026-02-11,DEBIT,USD,1275434.57,CrossBorder,Alert
TXN00044429,ACC0000862,2026-02-11,DEBIT,AED,1111294.85,Domestic,Normal
TXN00044430,ACC0001161,2026-03-05,CREDIT,INR,40503.93,Branch,Normal
TXN00044431,ACC0001979,2026-05-31,CREDIT,INR,581825.97,CrossBorder,Review
TXN00044432,ACC0000044,2026-06-27,CREDIT,INR,1204100.09,CrossBorder,Review
TXN00044433,ACC0001758,2026-03-21,CREDIT,GBP,1474546.44,Domestic,Review
TXN00044434,ACC0000593,2026-07-08,DEBIT,AED,1425258.94,Branch,Review
TXN00044435,ACC0000896,2026-04-03,DEBIT,GBP,1218869.2,Online,Review
TXN00044436,ACC0001312,2026-01-29,DEBIT,EUR,839669.4,Branch,Review
TXN00044437,ACC0000958,2026-08-14,DEBIT,GBP,1181848.68,CrossBorder,Alert
TXN00044438,ACC0001572,2026-08-13,CREDIT,INR,1738516.76,Branch,Alert
TXN00044439,ACC0001331,2026-07-22,DEBIT,GBP,405187.89,Domestic,Normal
TXN00044440,ACC0001587,2026-01-27,CREDIT,AED,1356739.87,Online,Review
TXN00044441,ACC0001840,2026-01-04,DEBIT,GBP,1618567.41,Online,Normal
TXN00044442,ACC0000301,2026-04-12,CREDIT,GBP,413800.75,Domestic,Alert
TXN00044443,ACC0000085,2026-02-28,CREDIT,INR,1960863.61,Online,Normal
TXN00044444,ACC0000820,2026-05-09,CREDIT,EUR,1422630.77,ATM,Normal
TXN00044445,ACC0000730,2026-03-01,DEBIT,AED,657324.2,Online,Review
TXN00044446,ACC0001337,2026-02-07,DEBIT,USD,512288.28,CrossBorder,Alert
TXN00044447,ACC0001776,2026-02-24,CREDIT,INR,464212.49,ATM,Alert
TXN00044448,ACC0001243,2026-06-14,CREDIT,EUR,1540541.02,Online,Alert
TXN00044449,ACC0000242,2026-02-09,DEBIT,INR,1423980.06,Online,Alert
TXN00044450,ACC0000165,2026-07-06,DEBIT,EUR,1770348.97,Branch,Review
TXN00044451,ACC0000454,2026-03-30,DEBIT,GBP,1749931.56,Online,Normal
TXN00044452,ACC0001534,2026-02-15,DEBIT,EUR,322380.98,Domestic,Alert
TXN00044453,ACC0000709,2026-08-15,DEBIT,GBP,1022618.29,Domestic,Review
TXN00044454,ACC0001184,2026-04-21,DEBIT,AED,447623.9,Branch,Normal
TXN00044455,ACC0000757,2026-04-04,DEBIT,INR,18665.7,Branch,Alert
TXN00044456,ACC0000181,2026-05-10,CREDIT,USD,1095784.41,Branch,Normal
TXN00044457,ACC0000769,2026-07-09,CREDIT,EUR,1286602.58,Branch,Normal
TXN00044458,ACC0000079,2026-06-03,CREDIT,GBP,364975.16,Online,Normal
TXN00044459,ACC0000812,2026-07-17,CREDIT,GBP,1204912.03,Branch,Normal
TXN00044460,ACC0001686,2026-04-01,DEBIT,GBP,105659.05,CrossBorder,Alert
TXN00044461,ACC0000989,2026-08-23,CREDIT,USD,1070425.57,CrossBorder,Review
TXN00044462,ACC0000405,2026-07-30,CREDIT,AED,63649.77,Domestic,Review
TXN00044463,ACC0000066,2026-07-15,DEBIT,AED,505065.74,Domestic,Review
TXN00044464,ACC0001736,2026-01-16,DEBIT,EUR,1113401.33,Domestic,Normal
TXN00044465,ACC0000663,2026-04-22,CREDIT,AED,1771665.27,ATM,Review
TXN00044466,ACC0000358,2026-03-04,CREDIT,INR,984018.41,Domestic,Normal
TXN00044467,ACC0000457,2026-01-07,CREDIT,AED,809598.19,CrossBorder,Normal
TXN00044468,ACC0001599,2026-06-17,DEBIT,GBP,585096.96,Online,Review
TXN00044469,ACC0000218,2026-07-06,CREDIT,GBP,743530.49,Online,Review
TXN00044470,ACC0000037,2026-05-23,CREDIT,AED,194700.16,ATM,Alert
TXN00044471,ACC0000815,2026-04-19,DEBIT,GBP,1279626.54,ATM,Normal
TXN00044472,ACC0001324,2026-06-16,DEBIT,USD,1347389.15,CrossBorder,Normal
TXN00044473,ACC0000889,2026-01-20,CREDIT,USD,652270.44,Domestic,Normal
TXN00044474,ACC0000058,2026-08-14,CREDIT,GBP,124901.81,Branch,Alert
TXN00044475,ACC0000486,2026-05-25,CREDIT,EUR,1776002.25,Online,Review
TXN00044476,ACC0000536,2026-01-14,CREDIT,INR,1336009.21,Online,Alert
TXN00044477,ACC0000159,2026-01-26,DEBIT,GBP,1881568.75,Online,Alert
TXN00044478,ACC0000823,2026-02-07,CREDIT,GBP,1798071.08,CrossBorder,Alert
TXN00044479,ACC0001956,2026-03-04,DEBIT,INR,641213.14,Domestic,Alert
TXN00044480,ACC0000038,2026-06-30,DEBIT,AED,1808238.31,Domestic,Normal
TXN00044481,ACC0000726,2026-04-19,CREDIT,AED,1703565.52,Online,Normal
TXN00044482,ACC0000835,2026-01-17,CREDIT,USD,1532375.15,CrossBorder,Normal
TXN00044483,ACC0001092,2026-06-24,DEBIT,EUR,225686.06,ATM,Normal
TXN00044484,ACC0001379,2026-07-29,DEBIT,AED,429719.86,Domestic,Review
TXN00044485,ACC0000336,2026-01-25,DEBIT,INR,1096102.64,Branch,Alert
TXN00044486,ACC0001839,2026-06-21,CREDIT,INR,675842.76,Branch,Review
TXN00044487,ACC0001449,2026-06-22,DEBIT,GBP,998553.06,Online,Review
TXN00044488,ACC0001992,2026-05-13,DEBIT,INR,1415613.09,CrossBorder,Alert
TXN00044489,ACC0000300,2026-07-12,DEBIT,INR,624456.92,ATM,Alert
TXN00044490,ACC0000214,2026-07-11,CREDIT,AED,1731168.56,ATM,Normal
TXN00044491,ACC0000210,2026-08-19,DEBIT,EUR,1711485.48,CrossBorder,Review
TXN00044492,ACC0000466,2026-07-21,CREDIT,GBP,170003.99,Online,Alert
TXN00044493,ACC0000435,2026-08-25,DEBIT,USD,1198668.91,ATM,Alert
TXN00044494,ACC0001496,2026-03-13,DEBIT,GBP,694388.1,Online,Normal
TXN00044495,ACC0000260,2026-05-02,DEBIT,USD,1490382.47,Branch,Review
TXN00044496,ACC0000533,2026-08-01,CREDIT,USD,241910.86,ATM,Review
TXN00044497,ACC0000873,2026-07-14,DEBIT,USD,332177.68,ATM,Normal
TXN00044498,ACC0001727,2026-05-11,DEBIT,GBP,27108.25,ATM,Review
TXN00044499,ACC0000104,2026-05-28,DEBIT,GBP,49456.02,Branch,Alert
TXN00044500,ACC0001131,2026-05-15,DEBIT,AED,242309.25,ATM,Normal
TXN00044501,ACC0000335,2026-06-28,DEBIT,INR,1877988.95,ATM,Alert
TXN00044502,ACC0001074,2026-03-22,CREDIT,EUR,1366572.37,Branch,Review
TXN00044503,ACC0000580,2026-04-10,DEBIT,USD,1580131.43,CrossBorder,Alert
TXN00044504,ACC0001471,2026-06-05,CREDIT,GBP,1951261.68,Domestic,Review
TXN00044505,ACC0001529,2026-03-18,DEBIT,USD,1898352.06,Online,Normal
TXN00044506,ACC0000659,2026-05-05,CREDIT,GBP,1434986.24,CrossBorder,Review
TXN00044507,ACC0001679,2026-05-04,DEBIT,USD,678574.13,Branch,Alert
TXN00044508,ACC0001061,2026-01-13,CREDIT,INR,176220.71,Online,Review
TXN00044509,ACC0000994,2026-04-01,DEBIT,INR,1701620.33,Domestic,Review
TXN00044510,ACC0001611,2026-02-19,CREDIT,USD,1829446.89,Domestic,Normal
TXN00044511,ACC0000462,2026-07-12,DEBIT,AED,745689.24,CrossBorder,Normal
TXN00044512,ACC0001461,2026-01-15,DEBIT,GBP,1952217.13,CrossBorder,Alert
TXN00044513,ACC0000199,2026-02-20,DEBIT,AED,548446.43,CrossBorder,Review
TXN00044514,ACC0001145,2026-07-19,DEBIT,GBP,1986373.04,ATM,Normal
TXN00044515,ACC0000780,2026-05-04,DEBIT,AED,1918652.23,Online,Review
TXN00044516,ACC0001221,2026-07-04,CREDIT,AED,1291096.14,Branch,Normal
TXN00044517,ACC0000577,2026-06-06,CREDIT,EUR,72639.98,Online,Alert
TXN00044518,ACC0001172,2026-05-14,DEBIT,AED,835713.48,Branch,Normal
TXN00044519,ACC0001652,2026-03-31,CREDIT,EUR,1305386.16,Online,Review
TXN00044520,ACC0000797,2026-01-11,CREDIT,EUR,874645.4,Domestic,Normal
TXN00044521,ACC0001102,2026-07-15,CREDIT,AED,257976.37,Domestic,Normal
TXN00044522,ACC0001317,2026-05-29,DEBIT,INR,1901776.6,Branch,Normal
TXN00044523,ACC0001981,2026-08-07,CREDIT,EUR,751237.65,CrossBorder,Review
TXN00044524,ACC0001298,2026-01-12,DEBIT,AED,445486.53,Online,Alert
TXN00044525,ACC0000752,2026-02-15,CREDIT,GBP,1849091.57,Domestic,Alert
TXN00044526,ACC0000003,2026-03-20,DEBIT,USD,1557286.21,Branch,Review
TXN00044527,ACC0001576,2026-05-05,DEBIT,INR,143362.33,CrossBorder,Normal
TXN00044528,ACC0001246,2026-06-16,DEBIT,USD,167734.46,Domestic,Alert
TXN00044529,ACC0001828,2026-02-01,DEBIT,USD,1384227.94,ATM,Review
TXN00044530,ACC0000147,2026-07-06,DEBIT,EUR,1889430.04,Branch,Review
TXN00044531,ACC0001209,2026-01-05,DEBIT,AED,1855245.15,Branch,Review
TXN00044532,ACC0000978,2026-02-21,CREDIT,GBP,64138.7,ATM,Alert
TXN00044533,ACC0001959,2026-05-14,DEBIT,USD,862355.93,Branch,Normal
TXN00044534,ACC0001678,2026-03-22,CREDIT,USD,1638085.35,Online,Review
TXN00044535,ACC0001768,2026-01-15,DEBIT,AED,1684764.17,Online,Normal
TXN00044536,ACC0000141,2026-01-07,CREDIT,GBP,1446779.93,Online,Review
TXN00044537,ACC0001896,2026-08-27,DEBIT,USD,1639825.52,Branch,Review
TXN00044538,ACC0000136,2026-04-16,CREDIT,GBP,1816057.91,Branch,Normal
TXN00044539,ACC0001881,2026-06-14,CREDIT,USD,342000.2,CrossBorder,Review
TXN00044540,ACC0001798,2026-06-02,DEBIT,USD,372456.1,Domestic,Alert
TXN00044541,ACC0000548,2026-07-14,DEBIT,GBP,694778.43,Domestic,Review
TXN00044542,ACC0001871,2026-07-10,CREDIT,GBP,624290.12,ATM,Alert
TXN00044543,ACC0001106,2026-07-08,CREDIT,AED,157299.55,ATM,Review
TXN00044544,ACC0000916,2026-05-24,CREDIT,INR,735216.59,Domestic,Alert
TXN00044545,ACC0001869,2026-01-07,CREDIT,GBP,1929179.97,Branch,Alert
TXN00044546,ACC0000245,2026-03-25,DEBIT,EUR,1914509.94,Branch,Normal
TXN00044547,ACC0001543,2026-04-12,CREDIT,USD,143267.96,ATM,Alert
TXN00044548,ACC0000663,2026-01-26,DEBIT,AED,1533666.35,ATM,Alert
TXN00044549,ACC0000897,2026-05-14,DEBIT,INR,1972867.8,CrossBorder,Alert
TXN00044550,ACC0000087,2026-03-05,CREDIT,EUR,196076.85,Domestic,Alert
TXN00044551,ACC0001727,2026-01-31,DEBIT,USD,962312.86,CrossBorder,Normal
TXN00044552,ACC0001793,2026-08-24,CREDIT,AED,645962.63,ATM,Normal
TXN00044553,ACC0001327,2026-05-24,CREDIT,EUR,1436054.54,CrossBorder,Review
TXN00044554,ACC0001670,2026-01-14,DEBIT,EUR,747509.5,Branch,Review
TXN00044555,ACC0000076,2026-08-13,DEBIT,GBP,906676.6,Online,Normal
TXN00044556,ACC0001373,2026-03-16,CREDIT,GBP,385238.09,ATM,Alert
TXN00044557,ACC0000936,2026-06-12,DEBIT,AED,1887157.32,Online,Alert
TXN00044558,ACC0001306,2026-08-12,DEBIT,GBP,711373.5,ATM,Review
TXN00044559,ACC0001158,2026-02-21,DEBIT,USD,1233792.2,CrossBorder,Alert
TXN00044560,ACC0001014,2026-07-05,DEBIT,GBP,411294.51,CrossBorder,Normal
TXN00044561,ACC0000405,2026-08-09,CREDIT,AED,195364.88,Online,Alert
TXN00044562,ACC0000406,2026-04-24,DEBIT,USD,1220597.64,Online,Normal
TXN00044563,ACC0000167,2026-05-19,DEBIT,AED,1927484.49,CrossBorder,Alert
TXN00044564,ACC0000073,2026-03-13,DEBIT,GBP,871520.32,CrossBorder,Review
TXN00044565,ACC0001416,2026-02-11,DEBIT,AED,248631.08,Branch,Alert
TXN00044566,ACC0000678,2026-01-07,CREDIT,GBP,603898.24,ATM,Alert
TXN00044567,ACC0001261,2026-04-22,CREDIT,GBP,718754.49,ATM,Alert
TXN00044568,ACC0001875,2026-06-20,DEBIT,INR,524402.79,Branch,Review
TXN00044569,ACC0001516,2026-08-24,CREDIT,AED,1635322.62,ATM,Normal
TXN00044570,ACC0001070,2026-02-28,DEBIT,AED,739337.98,Branch,Alert
